unique,caseno,Date,block,iucr,Type,Type_desc,Where,Arrest,Domestic,Beat,District,Ward,Community_area,FBI,x,y,Year,Updated,Latitude,Longitude,Location,color1,color2
10226582,HY414081,09-07-2015 14:31,092XX S HALSTED ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2223,22,21,73,26,1172604,1843472,2015,09/17/2015 11:37:18 AM,41.72592152,-87.64333325,"(41.725921524, -87.643333245)",#95FDEA,#5FFCE0
10226583,HY414089,09-07-2015 12:32,003XX E BENTON PL,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,114,1,42,32,6,1178860,1901675,2015,02-10-2018 15:50,41.88549579,-87.61864438,"(41.885495793, -87.618644375)",#FE9A65,#FD7C37
10226584,HY413923,09-07-2015 14:14,041XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,TRUE,FALSE,1115,11,28,26,18,1148848,1899015,2015,02-10-2018 15:50,41.87882946,-87.72892327,"(41.87882946, -87.728923272)",#ff005a,#eb0c83
10226585,HY414078,09-06-2015 19:57,002XX S STATE ST,460,BATTERY,SIMPLE,CHA APARTMENT,FALSE,TRUE,113,1,42,32,08B,1176417,1899156,2015,02-10-2018 15:50,41.878639,-87.62769149,"(41.878638996, -87.627691486)",#A5FCD4,#6CFFBA
10226586,HY413152,09-03-2015 15:20,0000X E 8TH ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,123,1,2,32,6,1176533,1896669,2015,09-10-2015 11:43,41.8718119,-87.62734067,"(41.871811902, -87.627340674)",#FE9A65,#FD7C37
10226587,HY414107,09-07-2015 09:00,092XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,634,6,6,49,14,1178338,1843635,2015,02-10-2018 15:50,41.72624077,-87.6223244,"(41.726240772, -87.622324398)",#FF785A,#FC4B24
10226589,HY414140,09-06-2015 20:00,015XX W RANDOLPH ST,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,1224,12,27,28,6,1166342,1901369,2015,02-10-2018 15:50,41.88493299,-87.66462131,"(41.884932988, -87.664621314)",#FE9A65,#FD7C37
11227940,HY414132,01-01-2016 11:00,108XX S CALUMET AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,513,5,9,49,11,,,2016,02-12-2018 15:49,,,,#CFFC8F,#B6FA54
10226591,JB148122,09-07-2015 12:00,014XX E 66TH PL,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,321,3,5,42,08B,1186995,1861191,2015,02-10-2018 15:50,41.77421554,-87.5900579,"(41.774215543, -87.590057899)",#A5FCD4,#6CFFBA
10226592,HY413985,08/16/2015 10:00:00 AM,072XX N HAMILTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,2411,24,49,2,26,1160444,1947899,2015,02-10-2018 15:50,42.01273804,-87.68498717,"(42.012738042, -87.684987165)",#95FDEA,#5FFCE0
10226593,HY414131,09-05-2015 02:00,042XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,924,9,11,61,14,1169056,1876646,2015,02-10-2018 15:50,41.81703246,-87.65537189,"(41.817032456, -87.655371892)",#FF785A,#FC4B24
10226594,HY413834,08/30/2015 07:30:00 PM,037XX S VINCENNES AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,212,2,4,36,08A,1180921,1880434,2015,02-10-2018 15:50,41.82716189,-87.61173163,"(41.827161886, -87.611731628)",#AB96FF,#7251F9
10226597,HY413792,09-07-2015 14:40,025XX W 71ST ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,FALSE,832,8,18,66,3,1160762,1857492,2015,02-10-2018 15:50,41.76464687,-87.68632532,"(41.764646871, -87.686325319)",#7BFC90,#11F537
11646565,HY414074,11-01-2018 12:00,089XX S SOUTH CHICAGO AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,GAS STATION,FALSE,FALSE,423,4,7,46,7,,,2018,04-07-2019 16:05,,,,#F9B0A5,#DE7E6F
10226598,JC212945,09-06-2015 22:30,011XX N ELSTON AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1213,12,27,24,6,1168186,1907882,2015,02-10-2018 15:50,41.90276547,-87.65766155,"(41.902765473, -87.657661545)",#FE9A65,#FD7C37
10226599,HY414128,07/30/2015 07:00:00 PM,071XX S HARVARD AVE,820,THEFT,$500 AND UNDER,CHA APARTMENT,FALSE,FALSE,731,7,6,69,6,1175195,1857562,2015,02-10-2018 15:50,41.76452887,-87.63342246,"(41.764528868, -87.633422463)",#FE9A65,#FD7C37
10226600,HY414147,09-07-2015 10:00,020XX N CLARK ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1814,18,43,7,6,1173986,1913691,2015,02-10-2018 15:50,41.91857831,-87.63618385,"(41.918578314, -87.636183854)",#FE9A65,#FD7C37
10226601,HY414123,09-05-2015 22:00,002XX S LARAMIE AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,TRUE,1533,15,28,25,6,1141751,1898753,2015,02-10-2018 15:50,41.87824469,-87.7549889,"(41.878244691, -87.754988896)",#FE9A65,#FD7C37
10003886,HY414091,03/21/2015 06:55:00 PM,0000X N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,112,1,42,32,6,1176363,1900547,2015,02-10-2018 15:50,41.8824572,-87.62784778,"(41.882457198, -87.627847776)",#FE9A65,#FD7C37
10226603,HY193562,09-06-2015 18:00,076XX S COTTAGE GROVE AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,624,6,6,69,6,1182884,1854628,2015,02-10-2018 15:50,41.75630253,-87.60533151,"(41.756302533, -87.605331512)",#FE9A65,#FD7C37
10226604,HY414143,09-07-2015 15:03,017XX W 53RD ST,5110,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,STREET,TRUE,FALSE,932,9,16,61,26,1165738,1869554,2015,02-10-2018 15:50,41.79764238,-87.66774466,"(41.797642383, -87.66774466)",#95FDEA,#5FFCE0
10226605,HY414135,09-06-2015 17:00,017XX W NORTH SHORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2432,24,49,1,14,1163677,1944558,2015,02-10-2018 15:50,42.00350246,-87.67318615,"(42.003502457, -87.673186151)",#FF785A,#FC4B24
10226607,HY413557,09-07-2015 13:05,007XX S WESTERN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1225,12,2,28,08A,1160506,1896569,2015,02-10-2018 15:50,41.87188414,-87.68618492,"(41.871884143, -87.686184921)",#AB96FF,#7251F9
10226608,HY413982,09-07-2015 15:50,079XX S LOOMIS BLVD,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,612,6,21,71,6,1168370,1852331,2015,02-10-2018 15:50,41.75032397,-87.65858825,"(41.750323974, -87.658588247)",#FE9A65,#FD7C37
10226609,HY414167,09-05-2015 09:00,016XX N MELVINA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2513,25,29,25,14,1134829,1910262,2015,02-10-2018 15:50,41.90995208,-87.78013288,"(41.909952079, -87.780132878)",#FF785A,#FC4B24
10226610,HY414092,09-05-2015 03:00,024XX W VAN BUREN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1125,11,2,28,14,1160283,1898092,2015,02-10-2018 15:50,41.87606801,-87.68696154,"(41.876068008, -87.686961539)",#FF785A,#FC4B24
10226611,HY411982,09-07-2015 12:00,022XX N CANNON DR,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1814,18,43,7,6,1175057,1915111,2015,02-10-2018 15:50,41.92245089,-87.63220629,"(41.922450893, -87.632206293)",#FE9A65,#FD7C37
11646447,HY414177,10/24/2008 02:30:00 PM,036XX N NARRAGANSETT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1633,16,36,17,11,,,2008,04-07-2019 16:05,,,,#CFFC8F,#B6FA54
10226612,JC213946,09-06-2015 18:00,006XX N LAKE SHORE DR,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,1834,18,42,8,6,1179953,1904384,2015,02-10-2018 15:50,41.89290436,-87.6145474,"(41.892904362, -87.614547398)",#FE9A65,#FD7C37
10226613,HY414112,09-07-2015 15:00,026XX W DIVISION ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1423,14,26,24,5,1158662,1907881,2015,02-10-2018 15:50,41.90296324,-87.69264493,"(41.902963244, -87.692644931)",#FCE49C,#FBCF4F
10226614,HY414126,09-07-2015 13:29,014XX S HOMAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,FALSE,1021,10,24,29,08B,1153932,1892909,2015,02-10-2018 15:50,41.86197417,-87.71041838,"(41.861974172, -87.710418378)",#A5FCD4,#6CFFBA
10226615,HY414000,09-07-2015 14:50,025XX W CERMAK RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1034,10,25,31,6,1159734,1889313,2015,02-10-2018 15:50,41.85198889,-87.68921912,"(41.851988885, -87.689219118)",#FE9A65,#FD7C37
10226616,HY414118,09-04-2015 13:00,047XX S PULASKI RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,FALSE,FALSE,815,8,14,57,11,1150490,1873005,2015,02-10-2018 15:50,41.80742281,-87.72357217,"(41.807422809, -87.723572168)",#CFFC8F,#B6FA54
10226617,HY414026,09-07-2015 16:02,014XX S MILLARD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1011,10,24,29,18,1152274,1892842,2015,02-10-2018 15:50,41.86182317,-87.71650644,"(41.861823166, -87.716506442)",#ff005a,#eb0c83
10226619,HY414170,09-07-2015 14:31,0000X E DELAWARE PL,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1833,18,42,8,6,1176432,1906632,2015,02-10-2018 15:50,41.8991532,-87.62741058,"(41.899153198, -87.627410584)",#FE9A65,#FD7C37
10226620,HY414187,09-07-2015 15:43,025XX W 64TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,TRUE,FALSE,825,8,15,66,24,1160685,1862138,2015,02-10-2018 15:50,41.77739775,-87.68647947,"(41.777397748, -87.686479471)",#FF5244,#F71300
10226621,HY414156,09-06-2015 18:15,068XX S THROOP ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,724,7,17,67,08B,1168841,1859317,2015,02-10-2018 15:50,41.76948433,-87.65666092,"(41.76948433, -87.656660917)",#A5FCD4,#6CFFBA
10226622,HY413108,09-07-2015 14:00,010XX W MARQUETTE RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,724,7,17,68,26,1170621,1860391,2015,02-10-2018 15:50,41.7723929,-87.65010498,"(41.772392903, -87.650104977)",#95FDEA,#5FFCE0
10226625,HY414183,09-07-2015 01:00,092XX S BLACKSTONE AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,413,4,8,48,2,1187727,1844071,2015,02-10-2018 15:50,41.72721925,-87.58791828,"(41.727219245, -87.587918276)",#N/A,#N/A
10226626,HY413906,09-04-2015 11:00,029XX S ELIAS CT,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,913,9,11,60,5,1168768,1885361,2015,02-10-2018 15:50,41.8409535,-87.65617636,"(41.840953504, -87.656176361)",#FCE49C,#FBCF4F
10226627,HY414141,09-03-2015 19:00,013XX N ASTOR ST,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1824,18,43,8,6,1176403,1909256,2015,02-10-2018 15:50,41.90635423,-87.62743779,"(41.90635423, -87.627437793)",#FE9A65,#FD7C37
11228287,HY414172,01-03-2018 15:45,0000X W C1 ST,810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,6,,,2018,02-12-2018 15:49,,,,#FE9A65,#FD7C37
10226628,JB148482,09-06-2015 23:00,049XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,224,2,3,38,6,1179697,1872256,2015,02-10-2018 15:50,41.80474891,-87.61647254,"(41.804748913, -87.616472543)",#FE9A65,#FD7C37
12015216,HY414202,03/16/2020 12:05:00 AM,049XX S CALUMET AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,224,2,3,38,6,1179270,1872264,2020,03/25/2020 03:45:43 PM,41.80478063,-87.61803833,"(41.804780628, -87.618038332)",#FE9A65,#FD7C37
10226630,JD192637,09-07-2015 15:20,009XX W BELMONT AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1933,19,44,6,6,1169640,1921442,2015,02-10-2018 15:50,41.93994326,-87.651925,"(41.939943264, -87.651924995)",#FE9A65,#FD7C37
10226631,HY414204,09-07-2015 15:35,052XX W CRYSTAL ST,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,2532,25,37,25,19,1141110,1907821,2015,02-10-2018 15:50,41.90314022,-87.75711894,"(41.903140216, -87.757118943)",#FAFC87,#E1E412
10226632,HY414150,09-04-2015 17:00,018XX W 33RD ST,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,912,9,11,59,5,1164380,1882819,2015,02-10-2018 15:50,41.8340718,-87.67235049,"(41.834071798, -87.672350486)",#FCE49C,#FBCF4F
10226633,HY414117,09-07-2015 15:23,115XX S LA SALLE ST,460,BATTERY,SIMPLE,RESIDENCE,TRUE,TRUE,522,5,34,53,08B,1177331,1828239,2015,02-10-2018 15:50,41.68401475,-87.62647602,"(41.684014753, -87.626476016)",#A5FCD4,#6CFFBA
10226634,HY414133,09-06-2015 18:30,017XX W GARFIELD BLVD,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,932,9,16,61,7,1165788,1868223,2015,02-10-2018 15:50,41.7939889,-87.6675991,"(41.793988896, -87.667599102)",#F9B0A5,#DE7E6F
10226635,HY414124,09-06-2015 23:00,013XX N ASTOR ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1824,18,43,8,5,1176403,1909256,2015,02-10-2018 15:50,41.90635423,-87.62743779,"(41.90635423, -87.627437793)",#FCE49C,#FBCF4F
10226637,HY414168,09-07-2015 10:27,058XX N LINCOLN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,FALSE,2011,20,40,2,26,1155614,1938770,2015,02-10-2018 15:50,41.98778669,-87.70300648,"(41.987786692, -87.70300648)",#95FDEA,#5FFCE0
10226638,HY414120,09-07-2015 14:15,047XX N SHERIDAN RD,810,THEFT,OVER $500,STREET,FALSE,FALSE,1914,19,46,3,6,1168778,1931478,2015,09/17/2015 11:37:18 AM,41.96750119,-87.65480106,"(41.967501186, -87.654801056)",#FE9A65,#FD7C37
10226639,HY414154,09-07-2015 16:22,052XX W CONGRESS PKWY,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1522,15,29,25,14,1141408,1897177,2015,02-10-2018 15:50,41.87392628,-87.75628724,"(41.87392628, -87.756287237)",#FF785A,#FC4B24
10226641,HY414214,08/28/2015 12:00:00 PM,033XX W 114TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2211,22,19,74,14,1156105,1828993,2015,02-10-2018 15:50,41.68653552,-87.70415811,"(41.686535518, -87.70415811)",#FF785A,#FC4B24
10226642,HY414121,09-07-2015 09:00,010XX N LARAMIE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,FALSE,1531,15,37,25,26,1141506,1906350,2015,02-10-2018 15:50,41.89909631,-87.75570072,"(41.899096313, -87.755700717)",#95FDEA,#5FFCE0
10226643,HY414157,09-07-2015 16:00,030XX N CENTRAL AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2514,25,31,19,08B,1138498,1919886,2015,02-10-2018 15:50,41.93629567,-87.76642052,"(41.936295674, -87.766420519)",#A5FCD4,#6CFFBA
10226644,HY414219,09-07-2015 15:05,113XX S THROOP ST,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2234,22,34,75,04B,1169700,1829319,2015,02-10-2018 15:50,41.68714687,-87.65437954,"(41.687146871, -87.654379538)",#A5FCD4,#6CFFBA
10226645,HY414127,09-07-2015 12:30,014XX W IRVING PARK RD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1912,19,47,6,6,1166144,1926664,2015,02-10-2018 15:50,41.95434821,-87.66462409,"(41.954348211, -87.664624092)",#FE9A65,#FD7C37
10226646,HY414087,09-07-2015 15:59,011XX S CANAL ST,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,124,1,2,28,6,1173307,1895355,2015,02-10-2018 15:50,41.8682784,-87.63922353,"(41.868278395, -87.639223526)",#FE9A65,#FD7C37
10226647,HY414232,07/23/2015 12:00:00 PM,105XX S HAMLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,2211,22,19,74,11,1152875,1834419,2015,02-10-2018 15:50,41.70148965,-87.71584034,"(41.701489649, -87.715840336)",#CFFC8F,#B6FA54
10226648,HY414006,09-06-2015 16:14,038XX N DAMEN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1921,19,47,5,08B,1162336,1925319,2015,09/17/2015 11:37:18 AM,41.95073815,-87.67866058,"(41.950738145, -87.678660578)",#A5FCD4,#6CFFBA
10226649,HY412929,09-07-2015 16:20,099XX S LOWE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2232,22,34,73,08B,1173723,1838954,2015,02-10-2018 15:50,41.71349881,-87.63936769,"(41.713498808, -87.639367687)",#A5FCD4,#6CFFBA
10226650,HY414217,09-05-2015 10:00,085XX S KOSTNER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,834,8,18,70,5,1148579,1847545,2015,02-10-2018 15:50,41.73759335,-87.731235,"(41.73759335, -87.731235003)",#FCE49C,#FBCF4F
10226651,HY414169,09-07-2015 14:25,066XX S CALIFORNIA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,831,8,15,66,08B,1158855,1860474,2015,02-10-2018 15:50,41.77286907,-87.6932337,"(41.77286907, -87.693233698)",#A5FCD4,#6CFFBA
10226652,HY414113,09-07-2015 15:15,053XX S PULASKI RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,815,8,23,62,6,1150608,1868922,2015,02-10-2018 15:50,41.79621616,-87.72324567,"(41.796216157, -87.723245665)",#FE9A65,#FD7C37
10226653,HY414189,09-07-2015 11:00,047XX S LAFLIN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,933,9,20,61,08B,1167135,1873303,2015,02-10-2018 15:50,41.80790027,-87.66251434,"(41.807900272, -87.662514344)",#A5FCD4,#6CFFBA
10226654,HY414138,09-07-2015 12:00,040XX W GRENSHAW ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1132,11,24,29,6,1149614,1894735,2015,02-10-2018 15:50,41.86706981,-87.7262218,"(41.867069811, -87.726221798)",#FE9A65,#FD7C37
10226656,HY414238,09-07-2015 16:05,025XX N CLARK ST,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,1935,19,43,7,08B,1172219,1917512,2015,02-10-2018 15:50,41.92910254,-87.64256282,"(41.929102542, -87.642562818)",#A5FCD4,#6CFFBA
10226658,HY414198,09-07-2015 15:30,0000X W 87TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,634,6,21,44,6,1176822,1847277,2015,02-10-2018 15:50,41.73626912,-87.62776824,"(41.736269116, -87.627768243)",#FE9A65,#FD7C37
10226659,HY414207,09-06-2015 02:00,049XX N MILWAUKEE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1623,16,45,11,08B,1139431,1932207,2015,09/17/2015 11:37:18 AM,41.97008868,-87.76269009,"(41.97008868, -87.762690091)",#A5FCD4,#6CFFBA
10226660,HY414020,09-06-2015 00:15,058XX W WAVELAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1633,16,38,15,08B,1136829,1924009,2015,02-10-2018 15:50,41.94763974,-87.77245522,"(41.947639738, -87.77245522)",#A5FCD4,#6CFFBA
12016052,HY414241,03/18/2020 11:15:00 PM,009XX W MONTANA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,1932,19,43,7,14,,,2020,03/25/2020 03:47:29 PM,,,,#FF785A,#FC4B24
10226662,JD193500,09-07-2015 16:35,088XX S BURLEY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,424,4,7,46,08B,1199202,1847055,2015,02-10-2018 15:50,41.7351272,-87.54578462,"(41.735127203, -87.545784616)",#A5FCD4,#6CFFBA
10226665,HY414221,09-07-2015 14:15,087XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,412,4,8,48,6,1188321,1847402,2015,02-10-2018 15:50,41.73634572,-87.58563641,"(41.736345716, -87.585636406)",#FE9A65,#FD7C37
11037549,HY414216,07/30/2017 04:00:00 AM,004XX N DEARBORN ST,870,THEFT,POCKET-PICKING,ALLEY,FALSE,FALSE,1831,18,42,8,6,,,2017,08-06-2017 15:53,,,,#FE9A65,#FD7C37
10226666,JA371812,09-06-2015 23:30,025XX W NORTH AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1423,14,26,24,6,1158976,1910547,2015,02-10-2018 15:50,41.91027252,-87.69141827,"(41.910272522, -87.691418265)",#FE9A65,#FD7C37
10226667,HY414030,09-07-2015 15:55,091XX S ADA ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2222,22,21,73,3,1168934,1844142,2015,02-10-2018 15:50,41.72784004,-87.65675741,"(41.727840043, -87.65675741)",#7BFC90,#11F537
10226668,HY414159,09-07-2015 15:03,100XX S EMERALD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2232,22,34,73,18,1173078,1838336,2015,02-10-2018 15:50,41.71181717,-87.64174808,"(41.711817168, -87.641748083)",#ff005a,#eb0c83
10226669,HY414161,09-07-2015 10:00,026XX W IOWA ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1211,12,26,24,5,1158618,1905890,2015,09/17/2015 11:37:18 AM,41.89750067,-87.69286115,"(41.897500674, -87.69286115)",#FCE49C,#FBCF4F
10226670,HY414146,09-07-2015 16:20,007XX N RUSH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,1833,18,42,8,04A,1176965,1905511,2015,02-10-2018 15:50,41.89606507,-87.62548688,"(41.896065069, -87.625486884)",#AB96FF,#7251F9
10226671,HY414192,09-07-2015 16:52,0000X N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,112,1,42,32,6,1176362,1900577,2015,02-10-2018 15:50,41.88253954,-87.62785054,"(41.882539542, -87.627850543)",#FE9A65,#FD7C37
10226674,HY414236,09-07-2015 16:10,034XX W GRAND AVE,460,BATTERY,SIMPLE,WAREHOUSE,TRUE,FALSE,1121,11,27,23,08B,1153494,1906718,2015,02-10-2018 15:50,41.89987621,-87.71165902,"(41.899876209, -87.711659024)",#A5FCD4,#6CFFBA
10226675,HY414190,08/30/2015 05:00:00 PM,027XX S INDIANA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,133,1,2,35,11,1178044,1886556,2015,02-10-2018 15:50,41.84402694,-87.62210081,"(41.844026941, -87.622100808)",#CFFC8F,#B6FA54
10226676,HY413949,09-07-2015 16:00,042XX W HADDON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1111,11,37,23,08B,1147887,1907329,2015,02-10-2018 15:50,41.90166251,-87.73223806,"(41.901662505, -87.732238059)",#A5FCD4,#6CFFBA
10226677,HY414205,07/22/2015 12:00:00 AM,040XX W LEXINGTON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,1132,11,24,26,7,1149549,1896471,2015,02-10-2018 15:50,41.87183486,-87.72641536,"(41.871834859, -87.726415364)",#F9B0A5,#DE7E6F
10226678,HY414195,09-05-2015 01:34,038XX W CORNELIA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,FALSE,1732,17,30,21,26,1150344,1922998,2015,09/17/2015 11:37:18 AM,41.94461204,-87.72280337,"(41.944612042, -87.722803366)",#95FDEA,#5FFCE0
10226679,HY414237,09-07-2015 15:30,021XX N LOCKWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2515,25,37,19,08B,1140705,1913708,2015,09/17/2015 11:37:18 AM,41.91930226,-87.75846168,"(41.919302261, -87.758461676)",#A5FCD4,#6CFFBA
10226680,HY414179,09-07-2015 14:10,046XX W DIVERSEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2521,25,31,20,14,1144951,1918212,2015,02-10-2018 15:50,41.93158252,-87.74274717,"(41.931582515, -87.742747165)",#FF785A,#FC4B24
10226681,HY414182,09-07-2015 15:00,041XX W WELLINGTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2523,25,31,21,14,1148214,1919624,2015,02-10-2018 15:50,41.93539486,-87.7307196,"(41.935394864, -87.7307196)",#FF785A,#FC4B24
10226682,HY414145,09-07-2015 14:00,020XX N KIMBALL AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1413,14,26,22,08B,1153381,1913165,2015,02-10-2018 15:50,41.91756961,-87.71190252,"(41.917569606, -87.711902519)",#A5FCD4,#6CFFBA
10226683,HY414125,09-07-2015 14:03,027XX N CENTRAL AVE,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,2514,25,30,19,6,1138572,1917607,2015,02-10-2018 15:50,41.93004051,-87.76620396,"(41.930040514, -87.766203961)",#FE9A65,#FD7C37
